"rep","node","model1","model2","identity","blens","system"
62,5,"best","ER",95.6043956043956,0.2,"RBD"
62,6,"best","ER",97.8021978021978,0.2,"RBD"
62,5,"poisson","ER",94.5054945054945,0.2,"RBD"
62,6,"poisson","ER",95.0549450549451,0.2,"RBD"
63,5,"best","poisson",96.1538461538462,0.2,"RBD"
63,6,"best","poisson",96.7032967032967,0.2,"RBD"
63,5,"best","ER",97.8021978021978,0.2,"RBD"
63,6,"best","ER",96.7032967032967,0.2,"RBD"
63,5,"poisson","ER",94.5054945054945,0.2,"RBD"
63,6,"poisson","ER",96.1538461538462,0.2,"RBD"
64,5,"best","poisson",95.0549450549451,0.2,"RBD"
64,6,"best","poisson",95.6043956043956,0.2,"RBD"
64,5,"best","ER",97.2527472527473,0.2,"RBD"
64,6,"best","ER",97.8021978021978,0.2,"RBD"
64,5,"poisson","ER",93.956043956044,0.2,"RBD"
64,6,"poisson","ER",94.5054945054945,0.2,"RBD"
65,5,"best","poisson",98.3516483516484,0.2,"RBD"
65,6,"best","poisson",96.7032967032967,0.2,"RBD"
65,5,"best","ER",97.2527472527473,0.2,"RBD"
65,6,"best","ER",99.4505494505495,0.2,"RBD"
65,5,"poisson","ER",96.7032967032967,0.2,"RBD"
65,6,"poisson","ER",96.1538461538462,0.2,"RBD"
66,5,"best","poisson",97.2527472527473,0.2,"RBD"
66,6,"best","poisson",97.8021978021978,0.2,"RBD"
66,5,"best","ER",97.2527472527473,0.2,"RBD"
66,6,"best","ER",97.2527472527473,0.2,"RBD"
66,5,"poisson","ER",96.7032967032967,0.2,"RBD"
66,6,"poisson","ER",96.1538461538462,0.2,"RBD"
67,5,"best","poisson",97.8021978021978,0.2,"RBD"
67,6,"best","poisson",96.7032967032967,0.2,"RBD"
67,5,"best","ER",98.3516483516484,0.2,"RBD"
67,6,"best","ER",97.2527472527473,0.2,"RBD"
67,5,"poisson","ER",97.2527472527473,0.2,"RBD"
67,6,"poisson","ER",96.7032967032967,0.2,"RBD"
68,5,"best","poisson",96.1538461538462,0.2,"RBD"
68,6,"best","poisson",97.2527472527473,0.2,"RBD"
68,5,"best","ER",95.6043956043956,0.2,"RBD"
68,6,"best","ER",98.3516483516484,0.2,"RBD"
68,5,"poisson","ER",92.3076923076923,0.2,"RBD"
68,6,"poisson","ER",97.8021978021978,0.2,"RBD"
69,5,"best","poisson",98.9010989010989,0.2,"RBD"
69,6,"best","poisson",99.4505494505495,0.2,"RBD"
69,5,"best","ER",98.3516483516484,0.2,"RBD"
69,6,"best","ER",99.4505494505495,0.2,"RBD"
69,5,"poisson","ER",97.2527472527473,0.2,"RBD"
69,6,"poisson","ER",98.9010989010989,0.2,"RBD"
70,5,"best","poisson",99.4505494505495,0.2,"RBD"
70,6,"best","poisson",97.8021978021978,0.2,"RBD"
70,5,"best","ER",97.2527472527473,0.2,"RBD"
70,6,"best","ER",96.1538461538462,0.2,"RBD"
70,5,"poisson","ER",97.8021978021978,0.2,"RBD"
70,6,"poisson","ER",93.956043956044,0.2,"RBD"
71,5,"best","poisson",93.956043956044,0.2,"RBD"
71,6,"best","poisson",94.5054945054945,0.2,"RBD"
71,5,"best","ER",97.2527472527473,0.2,"RBD"
71,6,"best","ER",97.2527472527473,0.2,"RBD"
71,5,"poisson","ER",95.0549450549451,0.2,"RBD"
71,6,"poisson","ER",94.5054945054945,0.2,"RBD"
72,5,"best","poisson",96.7032967032967,0.2,"RBD"
72,6,"best","poisson",97.2527472527473,0.2,"RBD"
72,5,"best","ER",97.8021978021978,0.2,"RBD"
72,6,"best","ER",98.9010989010989,0.2,"RBD"
72,5,"poisson","ER",96.1538461538462,0.2,"RBD"
72,6,"poisson","ER",96.1538461538462,0.2,"RBD"
73,5,"best","poisson",98.3516483516484,0.2,"RBD"
73,6,"best","poisson",98.3516483516484,0.2,"RBD"
73,5,"best","ER",97.2527472527473,0.2,"RBD"
73,6,"best","ER",96.7032967032967,0.2,"RBD"
73,5,"poisson","ER",96.1538461538462,0.2,"RBD"
73,6,"poisson","ER",97.8021978021978,0.2,"RBD"
74,5,"best","poisson",96.1538461538462,0.2,"RBD"
74,6,"best","poisson",96.1538461538462,0.2,"RBD"
74,5,"best","ER",95.0549450549451,0.2,"RBD"
74,6,"best","ER",95.6043956043956,0.2,"RBD"
74,5,"poisson","ER",92.8571428571429,0.2,"RBD"
74,6,"poisson","ER",96.1538461538462,0.2,"RBD"
75,5,"best","poisson",93.4065934065934,0.2,"RBD"
75,6,"best","poisson",91.2087912087912,0.2,"RBD"
75,5,"best","ER",95.0549450549451,0.2,"RBD"
75,6,"best","ER",95.0549450549451,0.2,"RBD"
75,5,"poisson","ER",97.2527472527473,0.2,"RBD"
75,6,"poisson","ER",92.8571428571429,0.2,"RBD"
76,5,"best","poisson",93.4065934065934,0.2,"RBD"
76,6,"best","poisson",94.5054945054945,0.2,"RBD"
76,5,"best","ER",92.8571428571429,0.2,"RBD"
76,6,"best","ER",98.3516483516484,0.2,"RBD"
76,5,"poisson","ER",91.7582417582418,0.2,"RBD"
76,6,"poisson","ER",93.4065934065934,0.2,"RBD"
77,5,"best","poisson",96.7032967032967,0.2,"RBD"
77,6,"best","poisson",95.0549450549451,0.2,"RBD"
77,5,"best","ER",98.9010989010989,0.2,"RBD"
77,6,"best","ER",98.3516483516484,0.2,"RBD"
77,5,"poisson","ER",96.7032967032967,0.2,"RBD"
77,6,"poisson","ER",94.5054945054945,0.2,"RBD"
78,5,"best","poisson",94.5054945054945,0.2,"RBD"
78,6,"best","poisson",94.5054945054945,0.2,"RBD"
78,5,"best","ER",95.6043956043956,0.2,"RBD"
78,6,"best","ER",95.0549450549451,0.2,"RBD"
78,5,"poisson","ER",92.8571428571429,0.2,"RBD"
78,6,"poisson","ER",96.1538461538462,0.2,"RBD"
79,5,"best","poisson",95.6043956043956,0.2,"RBD"
79,6,"best","poisson",97.8021978021978,0.2,"RBD"
79,5,"best","ER",97.2527472527473,0.2,"RBD"
79,6,"best","ER",97.2527472527473,0.2,"RBD"
79,5,"poisson","ER",95.6043956043956,0.2,"RBD"
79,6,"poisson","ER",95.0549450549451,0.2,"RBD"
80,5,"best","poisson",96.7032967032967,0.2,"RBD"
80,6,"best","poisson",94.5054945054945,0.2,"RBD"
80,5,"best","ER",97.2527472527473,0.2,"RBD"
80,6,"best","ER",96.7032967032967,0.2,"RBD"
80,5,"poisson","ER",94.5054945054945,0.2,"RBD"
80,6,"poisson","ER",94.5054945054945,0.2,"RBD"
